PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
16548933,"Neurocognitive functions in pathological gambling: a comparison with alcohol dependence, Tourette syndrome and normal controls","Goudriaan AE, Oosterlaan J, de Beurs E, van den Brink W.",Addiction. 2006 Apr;101(4):534-47. doi: 10.1111/j.1360-0443.2006.01380.x.,Goudriaan AE,Addiction,2006,3/22/06,,,10.1111/j.1360-0443.2006.01380.x
16649828,Atomoxetine and adult attention-deficit/hyperactivity disorder: the effects of comorbidity,"Spencer TJ, Faraone SV, Michelson D, Adler LA, Reimherr FW, Glatt SJ, Biederman J.",J Clin Psychiatry. 2006 Mar;67(3):415-20. doi: 10.4088/jcp.v67n0312.,Spencer TJ,J Clin Psychiatry,2006,5/3/06,,,10.4088/jcp.v67n0312
17088222,Assessment of cognitive functioning of methadone-maintenance patients: impact of adult ADHD and current cocaine dependence,"Brooks DJ, Vosburg SK, Evans SM, Levin FR.",J Addict Dis. 2006;25(4):15-25. doi: 10.1300/J069v25n04_02.,Brooks DJ,J Addict Dis,2006,11/8/06,,,10.1300/J069v25n04_02
16403183,Comorbid ADHD is associated with altered patterns of neuronal activation in adolescents with bipolar disorder performing a simple attention task,"Adler CM, Delbello MP, Mills NP, Schmithorst V, Holland S, Strakowski SM.",Bipolar Disord. 2005 Dec;7(6):577-88. doi: 10.1111/j.1399-5618.2005.00257.x.,Adler CM,Bipolar Disord,2005,1/13/06,,,10.1111/j.1399-5618.2005.00257.x
16275215,Relationship of the Wender Utah Rating Scale to objective measures of attention,"Mackin RS, Horner MD.",Compr Psychiatry. 2005 Nov-Dec;46(6):468-71. doi: 10.1016/j.comppsych.2005.03.004.,Mackin RS,Compr Psychiatry,2005,11/9/05,,,10.1016/j.comppsych.2005.03.004
15927296,Overcoming the barriers to effective treatment for attention-deficit/hyperactivity disorder: a neuro-educational approach,Monastra VJ.,Int J Psychophysiol. 2005 Oct;58(1):71-80. doi: 10.1016/j.ijpsycho.2005.03.010.,Monastra VJ,Int J Psychophysiol,2005,6/2/05,,,10.1016/j.ijpsycho.2005.03.010
16240865,[The hyperactive child],Wetzburger C.,Rev Med Brux. 2005 Sep;26(4):S224-7.,Wetzburger C,Rev Med Brux,2005,10/26/05,,,
16135623,Deficits in social cognition and response flexibility in pediatric bipolar disorder,"McClure EB, Treland JE, Snow J, Schmajuk M, Dickstein DP, Towbin KE, Charney DS, Pine DS, Leibenluft E.",Am J Psychiatry. 2005 Sep;162(9):1644-51. doi: 10.1176/appi.ajp.162.9.1644.,McClure EB,Am J Psychiatry,2005,9/2/05,,,10.1176/appi.ajp.162.9.1644
16190797,Atomoxetine and stroop task performance in adult attention-deficit/hyperactivity disorder,"Faraone SV, Biederman J, Spencer T, Michelson D, Adler L, Reimherr F, Seidman L.",J Child Adolesc Psychopharmacol. 2005 Aug;15(4):664-70. doi: 10.1089/cap.2005.15.664.,Faraone SV,J Child Adolesc Psychopharmacol,2005,9/30/05,,,10.1089/cap.2005.15.664
16116938,Neuropsychological functioning in relatives of girls with and without ADHD,"Doyle AE, Biederman J, Seidman LJ, Reske-Nielsen JJ, Faraone SV.",Psychol Med. 2005 Aug;35(8):1121-32. doi: 10.1017/s0033291705004496.,Doyle AE,Psychol Med,2005,8/25/05,,,10.1017/s0033291705004496
16341385,[Diagnostic profiles at a Center for Memory Disturbances],"González J, Galdames D, Oporto S.",Rev Med Chil. 2005 Jul;133(7):789-94. Epub 2005 Aug 26.,González J,Rev Med Chil,2005,12/13/05,,,
15981129,Consensus clinical guidelines for the assessment of cognitive and behavioural problems in Tuberous Sclerosis,"de Vries P, Humphrey A, McCartney D, Prather P, Bolton P, Hunt A; TSC Behaviour Consensus Panel.",Eur Child Adolesc Psychiatry. 2005 Jul;14(4):183-90. doi: 10.1007/s00787-005-0443-1.,de Vries P,Eur Child Adolesc Psychiatry,2005,6/28/05,,,10.1007/s00787-005-0443-1
15982137,Predicting future antisocial personality disorder in males from a clinical assessment in childhood,"Lahey BB, Loeber R, Burke JD, Applegate B.",J Consult Clin Psychol. 2005 Jun;73(3):389-99. doi: 10.1037/0022-006X.73.3.389.,Lahey BB,J Consult Clin Psychol,2005,6/29/05,,,10.1037/0022-006X.73.3.389
15943649,Expressed emotion as predictor of relapse in patients with comorbid psychoses and substance use disorder,"Pourmand D, Kavanagh DJ, Vaughan K.",Aust N Z J Psychiatry. 2005 Jun;39(6):473-8. doi: 10.1080/j.1440-1614.2005.01606.x.,Pourmand D,Aust N Z J Psychiatry,2005,6/10/05,,,10.1080/j.1440-1614.2005.01606.x
15930059,Validity of DSM-IV conduct disorder in 41/2-5-year-old children: a longitudinal epidemiological study,"Kim-Cohen J, Arseneault L, Caspi A, Tomás MP, Taylor A, Moffitt TE.",Am J Psychiatry. 2005 Jun;162(6):1108-17. doi: 10.1176/appi.ajp.162.6.1108.,Kim-Cohen J,Am J Psychiatry,2005,6/3/05,,,10.1176/appi.ajp.162.6.1108
15889584,Calibration of ADHD assessments across studies: a meta-analysis tool,"Penberthy JK, Cox D, Breton M, Robeva R, Kalbfleisch ML, Loboschefski T, Kovatchev B.",Appl Psychophysiol Biofeedback. 2005 Mar;30(1):31-51. doi: 10.1007/s10484-005-2172-0.,Penberthy JK,Appl Psychophysiol Biofeedback,2005,5/14/05,,,10.1007/s10484-005-2172-0
15708734,Attention Deficit Hyperactivity Disorder: manifestation in adulthood,"Riccio CA, Wolfe M, Davis B, Romine C, George C, Lee D.",Arch Clin Neuropsychol. 2005 Mar;20(2):249-69. doi: 10.1016/j.acn.2004.07.005.,Riccio CA,Arch Clin Neuropsychol,2005,2/15/05,,,10.1016/j.acn.2004.07.005
15390030,Clinical and neuropsychological correlates in two brothers with pantothenate kinase-associated neurodegeneration,"Marelli C, Piacentini S, Garavaglia B, Girotti F, Albanese A.",Mov Disord. 2005 Feb;20(2):208-12. doi: 10.1002/mds.20282.,Marelli C,Mov Disord,2005,9/25/04,,,10.1002/mds.20282
16083400,Teachers' perceptions of the incidence and management of attention-deficit hyperactivity disorder,"Havey JM, Olson JM, McCormick C, Cates GL.",Appl Neuropsychol. 2005;12(2):120-7. doi: 10.1207/s15324826an1202_7.,Havey JM,Appl Neuropsychol,2005,8/9/05,,,10.1207/s15324826an1202_7
15620386,Are there attentional deficits in people putatively at risk for affective disorders?,"Meyer TD, Blechert J.",J Affect Disord. 2005 Jan;84(1):63-72. doi: 10.1016/j.jad.2004.10.001.,Meyer TD,J Affect Disord,2005,12/29/04,,,10.1016/j.jad.2004.10.001
15535793,Evaluating the endophenotype model of ADHD neuropsychological deficit: results for parents and siblings of children with ADHD combined and inattentive subtypes,"Nigg JT, Blaskey LG, Stawicki JA, Sachek J.",J Abnorm Psychol. 2004 Nov;113(4):614-25. doi: 10.1037/0021-843X.113.4.614.,Nigg JT,J Abnorm Psychol,2004,11/13/04,,,10.1037/0021-843X.113.4.614
15526256,Attentional disturbances in patients with unipolar psychotic depression: a selective and sustained attention study,"Politis A, Lykouras L, Mourtzouchou P, Christodoulou GN.",Compr Psychiatry. 2004 Nov-Dec;45(6):452-9. doi: 10.1016/j.comppsych.2004.07.007.,Politis A,Compr Psychiatry,2004,11/5/04,,,10.1016/j.comppsych.2004.07.007
15514392,Diagnostic controversies in adult attention deficit hyperactivity disorder,"McGough JJ, Barkley RA.",Am J Psychiatry. 2004 Nov;161(11):1948-56. doi: 10.1176/appi.ajp.161.11.1948.,McGough JJ,Am J Psychiatry,2004,10/30/04,,,10.1176/appi.ajp.161.11.1948
15451127,Cognitive functioning moderates the relation between Attention Deficit Hyperactivity Disorder symptoms and alcohol use in women,"Span SA, Earleywine M.",Addict Behav. 2004 Nov;29(8):1605-13. doi: 10.1016/j.addbeh.2004.03.016.,Span SA,Addict Behav,2004,9/29/04,,,10.1016/j.addbeh.2004.03.016
15476690,Effect of methylphenidate on executive functioning in adults with attention-deficit/hyperactivity disorder: normalization of behavior but not related brain activity,"Schweitzer JB, Lee DO, Hanford RB, Zink CF, Ely TD, Tagamets MA, Hoffman JM, Grafton ST, Kilts CD.",Biol Psychiatry. 2004 Oct 15;56(8):597-606. doi: 10.1016/j.biopsych.2004.07.011.,Schweitzer JB,Biol Psychiatry,2004,10/13/04,,,10.1016/j.biopsych.2004.07.011
15650495,Predictors of treatment nonresponse in bipolar children and adolescents with manic or mixed episodes,"Masi G, Perugi G, Toni C, Millepiedi S, Mucci M, Bertini N, Akiskal HS.",J Child Adolesc Psychopharmacol. 2004 Fall;14(3):395-404. doi: 10.1089/cap.2004.14.395.,Masi G,J Child Adolesc Psychopharmacol,2004,1/15/05,,,10.1089/cap.2004.14.395
15378249,[Tools for the diagnosis of attention-deficit/hyperactivity disorder in adults. Self-rating behaviour questionnaire and diagnostic checklist],"Rösler M, Retz W, Retz-Junginger P, Thome J, Supprian T, Nissen T, Stieglitz RD, Blocher D, Hengesch G, Trott GE.",Nervenarzt. 2004 Sep;75(9):888-95. doi: 10.1007/s00115-003-1622-2.,Rösler M,Nervenarzt,2004,9/21/04,,,10.1007/s00115-003-1622-2
15337861,Self-report and objective measures of ADHD-related behaviors in parents of preschool children at risk for ADHD,"Curko Kera EA, Marks DJ, Berwid OG, Santra A, Halperin JM.",CNS Spectr. 2004 Sep;9(9):639-47. doi: 10.1017/s1092852900001917.,Curko Kera EA,CNS Spectr,2004,9/1/04,,,10.1017/s1092852900001917
15271410,The Tower of London and neuropsychological assessment of ADHD in adults,"Riccio CA, Wolfe ME, Romine C, Davis B, Sullivan JR.",Arch Clin Neuropsychol. 2004 Aug;19(5):661-71. doi: 10.1016/j.acn.2003.09.001.,Riccio CA,Arch Clin Neuropsychol,2004,7/24/04,,,10.1016/j.acn.2003.09.001
15254946,Chorea-acanthocytosis associated with Tourettism,"Saiki S, Hirose G, Sakai K, Matsunari I, Higashi K, Saiki M, Kataoka S, Hori A, Shimazaki K.",Mov Disord. 2004 Jul;19(7):833-836. doi: 10.1002/mds.20050.,Saiki S,Mov Disord,2004,7/16/04,,,10.1002/mds.20050
15231969,Use of practice guidelines in the primary care of children with attention-deficit/hyperactivity disorder,"Rushton JL, Fant KE, Clark SJ.",Pediatrics. 2004 Jul;114(1):e23-8. doi: 10.1542/peds.114.1.e23.,Rushton JL,Pediatrics,2004,7/3/04,,,10.1542/peds.114.1.e23
15054710,[The diagnostic evaluation and therapeutic basis of immediate release methylphenidate in attention deficit hyperactivity disorder],Valdizán JR.,Rev Neurol. 2004 Mar 16-31;38(6):501-6.,Valdizán JR,Rev Neurol,2004,4/1/04,,,
15077461,Combined psychophysiological assessment of ADHD: a pilot study of Bayesian probability approach illustrated by appraisal of ADHD in female college students,"Robeva R, Penberthy JK, Loboschefski T, Cox D, Kovatchev B.",Appl Psychophysiol Biofeedback. 2004 Mar;29(1):1-18. doi: 10.1023/b:apbi.0000017860.60164.66.,Robeva R,Appl Psychophysiol Biofeedback,2004,4/14/04,,,10.1023/b:apbi.0000017860.60164.66
15513614,The prevalence of dyslexia and AD/HD in a sample of forensic psychiatric rapists,"Dåderman AM, Lindgren M, Lidberg L.",Nord J Psychiatry. 2004;58(5):371-81. doi: 10.1080/08039480410005936.,Dåderman AM,Nord J Psychiatry,2004,10/30/04,,,10.1080/08039480410005936
14624969,Fetal alcohol syndrome: neuropsychiatric phenomics,"Burd L, Klug MG, Martsolf JT, Kerbeshian J.",Neurotoxicol Teratol. 2003 Nov-Dec;25(6):697-705. doi: 10.1016/j.ntt.2003.07.014.,Burd L,Neurotoxicol Teratol,2003,11/20/03,,,10.1016/j.ntt.2003.07.014
14598035,[Reliability and validity of the Wender-Utah-Rating-Scale short form. Retrospective assessment of symptoms for attention deficit/hyperactivity disorder],"Retz-Junginger P, Retz W, Blocher D, Stieglitz RD, Georg T, Supprian T, Wender PH, Rösler M.",Nervenarzt. 2003 Nov;74(11):987-93. doi: 10.1007/s00115-002-1447-4.,Retz-Junginger P,Nervenarzt,2003,11/5/03,,,10.1007/s00115-002-1447-4
14525553,No evidence of attentional deficits in stabilized bipolar youth relative to unipolar and control comparators,"Robertson HA, Kutcher SP, Lagace DC.",Bipolar Disord. 2003 Oct;5(5):330-9. doi: 10.1034/j.1399-5618.2003.00042.x.,Robertson HA,Bipolar Disord,2003,10/4/03,,,10.1034/j.1399-5618.2003.00042.x
12886973,Utility of electroencephalography in the evaluation of common neurologic conditions in children,"Aydin K, Okuyaz C, Serdaroğlu A, Gücüyener K.",J Child Neurol. 2003 Jun;18(6):394-6. doi: 10.1177/08830738030180060801.,Aydin K,J Child Neurol,2003,7/31/03,,,10.1177/08830738030180060801
12845287,Assessing adult attention-deficit/hyperactivity disorder: a Turkish version of the current symptoms scale,"Aycicegi A, Dinn WM, Harris CL.",Psychopathology. 2003 May-Jun;36(3):160-7. doi: 10.1159/000071261.,Aycicegi A,Psychopathology,2003,7/8/03,,,10.1159/000071261
12776228,Methylphenidate down-regulates the dopamine receptor and transporter system in children with attention deficit hyperkinetic disorder (ADHD),"Vles JS, Feron FJ, Hendriksen JG, Jolles J, van Kroonenburgh MJ, Weber WE.",Neuropediatrics. 2003 Apr;34(2):77-80. doi: 10.1055/s-2003-39602.,Vles JS,Neuropediatrics,2003,5/31/03,,,10.1055/s-2003-39602
14977458,Defining a developmental subtype of bipolar disorder in a sample of nonreferred adults by age at onset,"Mick E, Biederman J, Faraone SV, Murray K, Wozniak J.",J Child Adolesc Psychopharmacol. 2003 Winter;13(4):453-62. doi: 10.1089/104454603322724841.,Mick E,J Child Adolesc Psychopharmacol,2003,2/24/04,,,10.1089/104454603322724841
14560714,Children in clinical research: a conflict of moral values,Sharav VH.,Am J Bioeth. 2003 Winter;3(1):W-IF 2. doi: 10.1162/152651603322781639.,Sharav VH,Am J Bioeth,2003,10/17/03,,,10.1162/152651603322781639
12532518,"[Child is inattentive, cannot sit still, disturbs the classroom. Is it really a hyperkinetic disorder?]","Lehmkuhl G, Sevecke K, Fröhlich J, Döpfner M.",MMW Fortschr Med. 2002 Nov 21;144(47):26-31.,Lehmkuhl G,MMW Fortschr Med,2002,1/21/03,,,
12418939,"Neurocognitive impairments in nonpsychotic parents of children with schizophrenia and attention-deficit/hyperactivity disorder: the University of California, Los Angeles Family Study","Asarnow RF, Nuechterlein KH, Subotnik KL, Fogelson DL, Torquato RD, Payne DL, Asamen J, Mintz J, Guthrie D.",Arch Gen Psychiatry. 2002 Nov;59(11):1053-60. doi: 10.1001/archpsyc.59.11.1053.,Asarnow RF,Arch Gen Psychiatry,2002,11/7/02,,,10.1001/archpsyc.59.11.1053
15122107,A review of adult ADHD: a neuropsychological and neuroimaging perspective,"Kaplan RF, Stevens M.",CNS Spectr. 2002 May;7(5):355-62. doi: 10.1017/s1092852900017818.,Kaplan RF,CNS Spectr,2002,5/4/04,,,10.1017/s1092852900017818
14589720,Comparative efficiency of a discrepancy analysis for the classification of Attention-Deficit/Hyperactivity Disorder in adults,"Woods SP, Lovejoy DW, Stutts ML, Ball JD, Fals-Stewart W.",Arch Clin Neuropsychol. 2002 May;17(4):351-69.,Woods SP,Arch Clin Neuropsychol,2002,11/1/03,,,
12025196,[Investigation of childhood neuropsychiatric disorders in adults often desirable. Functional disabilities can result in social maladjustment],"Nylander L, Holmqvist M, Zettervall K.","Lakartidningen. 2002 Apr 11;99(15):1692-6, 1699.",Nylander L,Lakartidningen,2002,5/25/02,,,
12562058,Adaptive changes related to medication treatment of ADHD: listening to parents of children in clinical trials of a novel nonstimulant medication,"Saylor KE, Buermeyer CM, Spencer TJ, Barkley RA.",J Clin Psychiatry. 2002;63 Suppl 12:23-8.,Saylor KE,J Clin Psychiatry,2002,2/4/03,,,
11569896,Auditory laterality and attentional deficits after thalamic haemorrhage,"Wester K, Irvine DR, Hugdahl K.",J Neurol. 2001 Aug;248(8):676-83. doi: 10.1007/s004150170113.,Wester K,J Neurol,2001,9/25/01,,,10.1007/s004150170113
11462736,Adults with ADHD. An overview,"Wender PH, Wolf LE, Wasserstein J.",Ann N Y Acad Sci. 2001 Jun;931:1-16.,Wender PH,Ann N Y Acad Sci,2001,7/21/01,,,
11349483,Attention-deficit/hyperactivity disorder,"Schweitzer JB, Cummins TK, Kant CA.",Med Clin North Am. 2001 May;85(3):757-77. doi: 10.1016/s0025-7125(05)70339-4.,Schweitzer JB,Med Clin North Am,2001,5/15/01,,,10.1016/s0025-7125(05)70339-4
11068898,"Natural outcome of ADHD with developmental coordination disorder at age 22 years: a controlled, longitudinal, community-based study","Rasmussen P, Gillberg C.",J Am Acad Child Adolesc Psychiatry. 2000 Nov;39(11):1424-31. doi: 10.1097/00004583-200011000-00017.,Rasmussen P,J Am Acad Child Adolesc Psychiatry,2000,11/9/00,,,10.1097/00004583-200011000-00017
11291010,Learning disabilities: diagnostic considerations from an educational perspective,"Jones BL, Eberle JA.",Semin Clin Neuropsychiatry. 2000 Jul;5(3):157-63. doi: 10.1053/scnp.2000.6726.,Jones BL,Semin Clin Neuropsychiatry,2000,4/6/01,,,10.1053/scnp.2000.6726
10944652,Assessment and diagnosis of attention-deficit/hyperactivity disorder,Hechtman L.,Child Adolesc Psychiatr Clin N Am. 2000 Jul;9(3):481-98.,Hechtman L,Child Adolesc Psychiatr Clin N Am,2000,8/17/00,,,
10895563,Neuropsychological functioning in nonreferred siblings of children with attention deficit/hyperactivity disorder,"Seidman LJ, Biederman J, Monuteaux MC, Weber W, Faraone SV.",J Abnorm Psychol. 2000 May;109(2):252-265. doi: 10.1037/0021-843X.109.2.252.,Seidman LJ,J Abnorm Psychol,2000,7/15/00,,,10.1037/0021-843X.109.2.252
10517056,Predicting DSM-III-R disorders from the Youth Self-Report: analysis of data from a field study,"Morgan CJ, Cauce AM.",J Am Acad Child Adolesc Psychiatry. 1999 Oct;38(10):1237-45. doi: 10.1097/00004583-199910000-00012.,Morgan CJ,J Am Acad Child Adolesc Psychiatry,1999,10/12/99,,,10.1097/00004583-199910000-00012
10217922,Neuropsychological performance of adults with attention deficit hyperactivity disorder (ADHD): diagnostic classification estimates for measures of frontal lobe/executive functioning,"Lovejoy DW, Ball JD, Keats M, Stutts ML, Spain EH, Janda L, Janusz J.",J Int Neuropsychol Soc. 1999 Mar;5(3):222-33. doi: 10.1017/s1355617799533055.,Lovejoy DW,J Int Neuropsychol Soc,1999,4/28/99,,,10.1017/s1355617799533055
9951216,Association between hyperactivity and executive cognitive functioning in childhood and substance use in early adolescence,"Aytaclar S, Tarter RE, Kirisci L, Lu S.",J Am Acad Child Adolesc Psychiatry. 1999 Feb;38(2):172-8. doi: 10.1097/00004583-199902000-00016.,Aytaclar S,J Am Acad Child Adolesc Psychiatry,1999,2/10/99,,,10.1097/00004583-199902000-00016
9653803,Attention deficit hyperactivity disorder among adults with severe and profound mental retardation,"Fox RA, Wade EJ.",Res Dev Disabil. 1998 May-Jun;19(3):275-80. doi: 10.1016/s0891-4222(98)00003-1.,Fox RA,Res Dev Disabil,1998,7/8/98,,,10.1016/s0891-4222(98)00003-1
9608405,Age-related changes in brain glucose metabolism in adults with attention-deficit/hyperactivity disorder and control subjects,"Ernst M, Zametkin AJ, Phillips RL, Cohen RM.",J Neuropsychiatry Clin Neurosci. 1998 Spring;10(2):168-77. doi: 10.1176/jnp.10.2.168.,Ernst M,J Neuropsychiatry Clin Neurosci,1998,6/3/98,,,10.1176/jnp.10.2.168
9571387,"Substance-dependent, conduct-disordered adolescent males: severity of diagnosis predicts 2-year outcome","Crowley TJ, Mikulich SK, MacDonald M, Young SE, Zerbe GO.",Drug Alcohol Depend. 1998 Feb 1;49(3):225-37. doi: 10.1016/s0376-8716(98)00016-7.,Crowley TJ,Drug Alcohol Depend,1998,5/8/98,,,10.1016/s0376-8716(98)00016-7
9145353,Thyroid function in a population of children with attention deficit hyperactivity disorder,"Valentine J, Rossi E, O'Leary P, Parry TS, Kurinczuk JJ, Sly P.",J Paediatr Child Health. 1997 Apr;33(2):117-20. doi: 10.1111/j.1440-1754.1997.tb01012.x.,Valentine J,J Paediatr Child Health,1997,4/1/97,,,10.1111/j.1440-1754.1997.tb01012.x
8795655,Attention-deficit hyperactivity disorder in adults,Feifel D.,"Postgrad Med. 1996 Sep;100(3):207-11, 215-8. doi: 10.3810/pgm.1996.09.78.",Feifel D,Postgrad Med,1996,9/1/96,,,10.3810/pgm.1996.09.78
7876785,"Attention-deficit/hyperactivity disorder: assessment, diagnosis, and management","Searight HR, Nahlik JE, Campbell DC.",J Fam Pract. 1995 Mar;40(3):270-9.,Searight HR,J Fam Pract,1995,3/1/95,,,
7774776,Depression in mothers of children with attention deficit hyperactivity disorder,McCormick LH.,Fam Med. 1995 Mar;27(3):176-9.,McCormick LH,Fam Med,1995,3/1/95,,,
7647833,Tourette syndrome: a hereditary neuropsychiatric spectrum disorder,Comings DE.,Ann Clin Psychiatry. 1994 Dec;6(4):235-47. doi: 10.3109/10401239409149010.,Comings DE,Ann Clin Psychiatry,1994,12/1/94,,,10.3109/10401239409149010
8200958,Low intelligence but not attention deficit hyperactivity disorder is associated with resistance to thyroid hormone caused by mutation R316H in the thyroid hormone receptor beta gene,"Weiss RE, Stein MA, Duck SC, Chyna B, Phillips W, O'Brien T, Gutermuth L, Refetoff S.",J Clin Endocrinol Metab. 1994 Jun;78(6):1525-8. doi: 10.1210/jcem.78.6.8200958.,Weiss RE,J Clin Endocrinol Metab,1994,6/1/94,,,10.1210/jcem.78.6.8200958
8134849,"Attention deficit hyperactivity disorder in adults: diagnosis, treatment, and prognosis","Fargason RE, Ford CV.",South Med J. 1994 Mar;87(3):302-9. doi: 10.1097/00007611-199403000-00002.,Fargason RE,South Med J,1994,3/1/94,,,10.1097/00007611-199403000-00002
1377727,Attention deficit disorder in reading-disabled twins: evidence for a genetic etiology,"Gillis JJ, Gilger JW, Pennington BF, DeFries JC.",J Abnorm Child Psychol. 1992 Jun;20(3):303-15. doi: 10.1007/BF00916694.,Gillis JJ,J Abnorm Child Psychol,1992,6/1/92,,,10.1007/BF00916694
1928014,"Minor malformations, hyperactivity, and learning disabilities","Accardo PJ, Tomazic T, Morrow J, Haake C, Whitman BY.",Am J Dis Child. 1991 Oct;145(10):1184-7. doi: 10.1001/archpedi.1991.02160100116035.,Accardo PJ,Am J Dis Child,1991,10/1/91,,,10.1001/archpedi.1991.02160100116035
1865044,Hyperactivity and the fragile X syndrome,"Einfeld S, Hall W, Levy F.",J Abnorm Child Psychol. 1991 Jun;19(3):253-62. doi: 10.1007/BF00911230.,Einfeld S,J Abnorm Child Psychol,1991,6/1/91,,,10.1007/BF00911230
2023975,Neurocognitive disorders in psychiatry: a case example of diagnostic and treatment dilemmas,"Weinstein CS, Seidman LJ, Feldman JJ, Ratey JJ.",Psychiatry. 1991 Feb;54(1):65-75; discussion 76-7. doi: 10.1080/00332747.1991.11024532.,Weinstein CS,Psychiatry,1991,2/1/91,,,10.1080/00332747.1991.11024532
2673976,Attention-deficit hyperactivity disorder: recent literature,"Munoz-Millan RJ, Casteel CR.",Hosp Community Psychiatry. 1989 Jul;40(7):699-707. doi: 10.1176/ps.40.7.699.,Munoz-Millan RJ,Hosp Community Psychiatry,1989,7/1/89,,,10.1176/ps.40.7.699
3454965,Attention deficit disorder psychosis as a diagnostic category,"Bellak L, Kay SR, Opler LA.",Psychiatr Dev. 1987 Autumn;5(3):239-63.,Bellak L,Psychiatr Dev,1987,1/1/87,,,
4022691,Fifteen-year follow-up of a behavioral history of attention deficit disorder,"Howell DC, Huessy HR, Hassuk B.",Pediatrics. 1985 Aug;76(2):185-90.,Howell DC,Pediatrics,1985,8/1/85,,,
3862154,Differential effect of subtype of parental major affective disorder on children,"Kashani JH, Burk JP, Horwitz B, Reid JC.",Psychiatry Res. 1985 Jul;15(3):195-204. doi: 10.1016/0165-1781(85)90076-9.,Kashani JH,Psychiatry Res,1985,7/1/85,,,10.1016/0165-1781(85)90076-9
3977552,Attention dysfunction and psychopathology in college men,"Buchsbaum MS, Haier RJ, Sostek AJ, Weingartner H, Zahn TP, Siever LJ, Murphy DL.",Arch Gen Psychiatry. 1985 Apr;42(4):354-60. doi: 10.1001/archpsyc.1985.01790270044004.,Buchsbaum MS,Arch Gen Psychiatry,1985,4/1/85,,,10.1001/archpsyc.1985.01790270044004
6388523,Methylphenidate effects on symptoms of attention deficit disorder in adults,"Mattes JA, Boswell L, Oliver H.",Arch Gen Psychiatry. 1984 Nov;41(11):1059-63. doi: 10.1001/archpsyc.1983.01790220049008.,Mattes JA,Arch Gen Psychiatry,1984,11/1/84,,,10.1001/archpsyc.1983.01790220049008
7149341,Food sensitivity in attention deficit disorder with hyperactivity (ADD/HA): a procedure for differential diagnosis,"Hughes EC, Weinstein RC, Gott PS, Binggeli R, Whitaker KL.",Ann Allergy. 1982 Nov;49(5):276-80.,Hughes EC,Ann Allergy,1982,11/1/82,,,
7119768,Neurological findings in adult minimal brain dysfunction and the dyscontrol syndrome,Elliott FA.,J Nerv Ment Dis. 1982 Nov;170(11):680-7. doi: 10.1097/00005053-198211000-00007.,Elliott FA,J Nerv Ment Dis,1982,11/1/82,,,10.1097/00005053-198211000-00007
793563,Diagnosis and treatment of minimal brain dysfunction in adults: a preliminary report,"Wood DR, Reimherr FW, Wender PH, Johnson GE.",Arch Gen Psychiatry. 1976 Dec;33(12):1453-60. doi: 10.1001/archpsyc.1976.01770120057005.,Wood DR,Arch Gen Psychiatry,1976,12/1/76,,,10.1001/archpsyc.1976.01770120057005
